id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
13976d84-f00f-4cf1-ab75-05d37b5ecec1,Lara Duarte,1989-08-20,016.987.288-81,10423-663,Lopes das Flores,CE,Brasil,M,(071) 6334 3733,01698728881@exemplo.com.br,2024-11-12
74d994d8-b3b2-4f8e-9324-344d9700ac40,Gabriel Sá,1998-08-30,394.541.346-59,68577-103,Andrade da Praia,PE,Brasil,M,+55 31 3520 3874,39454134659@exemplo.com.br,2024-10-10
f97cbf50-0793-4f49-b054-8f4c454cec74,Diogo Souza,1980-06-14,558.806.241-01,38367293,Moraes,TO,Brasil,F,0800-908-1651,55880624101@exemplo.com.br,2023-10-25
ea865762-714c-4a68-ba9d-7a73d1c01400,Dr. José Pedro Nunes,1968-03-18,755.774.507-40,76921-673,Vieira de Porto,BA,Brasil,M,(041) 1755 9763,75577450740@exemplo.com.br,2025-03-07
c8ffba2e-6dab-4704-959f-17833f17ef84,Maria Sophia Silva,2002-05-21,511.857.778-83,69299-939,Garcia da Serra,AP,Brasil,M,(071) 5975-9449,51185777883@exemplo.com.br,2024-05-12
b91142b2-f489-46f0-9550-1c7035f8978f,Kaique Abreu,2004-06-14,676.432.466-53,56942580,Ferreira de Fernandes,AM,Brasil,M,51 5425 7351,67643246653@exemplo.com.br,2024-10-10
58149f46-5631-415e-bd1a-5e2d64146fb3,Vinicius Borges,1949-02-07,224.080.411-16,24924-381,Cardoso de Goiás,GO,Brasil,F,21 3446-8659,22408041116@exemplo.com.br,2024-02-04
8af64722-93f8-48b6-aa4c-b018189ca645,Ayla Cardoso,1938-10-15,722.591.632-48,61358-948,da Cruz de Freitas,PA,Brasil,M,+55 (081) 7401 9150,72259163248@exemplo.com.br,2024-05-01
c8c513c2-7ba3-42ac-bd32-90921ae1f6a9,Pedro Miguel da Rocha,1941-01-06,843.104.724-12,36819-767,Mendes,TO,Brasil,F,+55 (071) 2852 9515,84310472412@exemplo.com.br,2024-12-08
b304ad80-13b7-490f-912d-07dfca4875f6,Miguel Lima,1944-07-11,062.988.409-05,09407527,Silveira das Flores,SC,Brasil,F,(011) 3322-9079,06298840905@exemplo.com.br,2024-01-04
9e5c5be1-a5fd-446a-89b9-6fc5240a5c1e,Sr. Antony Barbosa,1941-06-23,612.819.252-17,77060-510,Moura,ES,Brasil,M,+55 81 8574 7236,61281925217@exemplo.com.br,2024-06-25
d29b2e6b-f001-475d-b617-eaed478dd655,Bruno Gomes,1970-06-28,204.539.852-96,62828338,Cavalcanti Alegre,MA,Brasil,M,+55 (071) 6544 8375,20453985296@exemplo.com.br,2024-04-17
66c72f26-e0ab-4650-9b4d-d4623152065b,Hellena da Mota,1984-05-12,847.089.661-43,30932471,Machado,RS,Brasil,F,+55 71 7602-6197,84708966143@exemplo.com.br,2025-05-21
0ccc4bb4-6f35-42c0-ae57-0b22a8eb6987,Lara da Rocha,1955-09-22,204.372.506-34,92262-135,Montenegro,GO,Brasil,F,+55 (061) 5517-1748,20437250634@exemplo.com.br,2023-11-26
35b8af82-c58c-4650-aedb-0759437c5d99,Marcelo da Costa,1999-12-17,563.085.088-72,82202-117,Dias Paulista,BA,Brasil,F,+55 (031) 6408 5780,56308508872@exemplo.com.br,2023-07-19
5c8246f5-c5ae-4ca1-abdd-437bff2af76c,Anna Liz Mendonça,1974-04-08,144.896.226-72,19756185,Cardoso de Vieira,PB,Brasil,F,0800-024-0880,14489622672@exemplo.com.br,2024-11-09
d44ab275-3af5-439d-ae6d-e6784cfa26b8,Luiz Henrique Pacheco,1986-06-13,069.694.646-46,85059925,Fernandes da Mata,SE,Brasil,F,11 0118-6241,06969464646@exemplo.com.br,2024-11-21
0994d62b-5df4-462c-b011-c95a9251a252,Lucca Moraes,2007-04-27,576.581.727-39,74233-958,Mendonça da Prata,TO,Brasil,M,+55 (084) 2933 3675,57658172739@exemplo.com.br,2025-02-07
fc7897d6-d0ac-4182-be89-ee4850c33bce,João Ferreira,1983-10-06,803.637.718-50,48148345,Dias,MA,Brasil,M,(061) 6626-9300,80363771850@exemplo.com.br,2023-07-13
86db116f-d8e0-4e7e-9483-e1854d9c242c,Rhavi Vieira,2005-01-12,062.069.830-17,76149383,Castro das Pedras,DF,Brasil,M,+55 (021) 8813 9764,06206983017@exemplo.com.br,2024-05-05
0f3e52fb-d50c-441b-945c-5bc88b88b0c6,Lorena Silva,1950-10-19,749.342.311-37,47906-401,Freitas,DF,Brasil,M,+55 61 4123-1303,74934231137@exemplo.com.br,2023-10-02
449a55d4-b8b6-40ed-9ae9-356346389c66,Maitê Duarte,1978-05-10,803.230.806-41,90079537,Sales Paulista,SP,Brasil,F,+55 (084) 6684 4333,80323080641@exemplo.com.br,2025-02-06
5d8ab81a-0081-4a6d-a86a-b0a2b379aef3,Dra. Maysa Pacheco,1993-05-15,514.326.127-81,32671813,Moraes das Flores,SE,Brasil,M,41 6268-9899,51432612781@exemplo.com.br,2023-09-04
ad2cabc9-49c9-4be4-9689-591494c0fb33,Laura Martins,1937-01-09,780.290.963-53,14239975,Mendes,PA,Brasil,M,+55 (084) 4594-3881,78029096353@exemplo.com.br,2024-12-05
9ad50356-b722-4bc1-9292-5883c8aa68e4,Sr. Pedro Miguel Farias,1970-03-19,936.053.852-30,76063-652,Siqueira,SP,Brasil,M,+55 21 1842-8917,93605385230@exemplo.com.br,2024-11-02
6b33d79b-c0e7-437e-8f9b-b805cb0e40b4,Alexia Azevedo,1959-03-04,058.291.618-05,98991-677,Rodrigues,GO,Brasil,M,0900 200 2471,05829161805@exemplo.com.br,2024-12-24
36fe29bd-323e-4512-8cdd-08e6c7cd123d,Srta. Maysa Cardoso,1983-03-08,234.051.157-66,14747-612,Ribeiro,AP,Brasil,M,+55 84 0872-7298,23405115766@exemplo.com.br,2025-03-15
22c506ba-7cf0-4bf5-bd54-839e729198b9,Hadassa Ramos,1939-01-29,807.635.987-66,96081-118,Santos de Casa Grande,CE,Brasil,M,(051) 7459-6448,80763598766@exemplo.com.br,2025-01-13
ec3b7743-b38d-462d-b6c8-401d66e26a9b,Caleb Jesus,2002-03-13,042.684.940-48,78774-767,Vasconcelos do Norte,ES,Brasil,M,+55 (021) 0000-4067,04268494048@exemplo.com.br,2023-10-26
addfb894-eb8c-4367-a434-e61bfa589141,Luiz Otávio Siqueira,1987-01-15,319.884.959-41,44876855,Garcia,BA,Brasil,M,+55 (021) 7302-7772,31988495941@exemplo.com.br,2025-03-21
6d74ae10-af33-4e07-a060-7e286940ed70,Levi Monteiro,1947-11-10,339.407.579-59,80037-185,Borges,SC,Brasil,M,(011) 1950-8926,33940757959@exemplo.com.br,2024-01-01
e794feb6-2163-468f-9e65-0763298959d7,Noah Vieira,1935-07-28,320.293.514-19,84801-238,Silveira de Macedo,MT,Brasil,F,(084) 4673-9141,32029351419@exemplo.com.br,2025-01-04
9de361e6-20f5-4325-b1a9-e90ad0b95b40,Gustavo Henrique Sá,1990-04-16,473.354.382-83,91565291,Sales,AM,Brasil,M,(071) 7314-1268,47335438283@exemplo.com.br,2025-05-03
1ec57eac-f7d8-4619-b6c2-268770920348,Arthur Gabriel Pereira,1976-03-22,285.751.552-11,22355256,Sampaio,AL,Brasil,M,0500-275-7301,28575155211@exemplo.com.br,2023-09-21
860a38fa-a947-452a-ae76-1289048df298,Otto da Mata,1995-01-22,615.793.333-58,26981-765,Porto de Pinto,RR,Brasil,F,+55 71 0447-5084,61579333358@exemplo.com.br,2024-05-26
c3c6a837-776b-4e88-a66f-dbb747d24ea4,Cauê Barros,1992-04-09,836.511.931-49,20117322,Novaes,RR,Brasil,F,+55 (021) 5275 2645,83651193149@exemplo.com.br,2025-04-30
4df172e4-c31a-4618-8591-f66861b27fb3,Hellena Leão,1940-09-04,033.224.918-81,58731897,Alves da Praia,RN,Brasil,M,(031) 5802 6499,03322491881@exemplo.com.br,2024-02-15
f6ffead2-144e-4893-b23e-4fd6ca1fdce2,Rebeca Dias,2002-05-29,786.689.739-28,61125054,da Costa do Sul,TO,Brasil,M,+55 (041) 6997-2710,78668973928@exemplo.com.br,2025-06-10
5fd9c957-844b-4e93-bb43-3f46497db93a,Olívia Gomes,1973-07-14,720.032.707-72,93967272,Farias,SP,Brasil,F,(021) 7559 7029,72003270772@exemplo.com.br,2025-05-02
91ddecda-0809-4568-bbba-995faa56ce80,Enzo Marques,1992-02-03,071.235.289-20,38984119,Correia Paulista,RJ,Brasil,M,(061) 3766-3363,07123528920@exemplo.com.br,2024-03-29
e45fa35f-5824-4157-b67c-578d499dfe1e,Ana Julia Melo,1977-11-20,116.028.180-52,09217-432,da Paz,AL,Brasil,F,(071) 0448 8516,11602818052@exemplo.com.br,2024-02-16
416e8ae2-d9b4-4334-99b9-ddaaa4d41235,Raul Freitas,1952-07-08,042.234.658-36,89767005,da Costa,AL,Brasil,F,(071) 4220-4121,04223465836@exemplo.com.br,2025-03-21
a62b3f03-a4a9-49b3-a0e2-2ff31e9dbe90,Aurora Cirino,1954-05-31,772.352.818-57,79421-371,Machado de Silveira,ES,Brasil,M,+55 61 8855 5506,77235281857@exemplo.com.br,2024-12-29
75116745-4fec-461a-80df-fa22b353cec6,Arthur Vargas,2004-04-03,312.805.234-15,80546702,Porto do Norte,ES,Brasil,M,+55 (041) 3393 4444,31280523415@exemplo.com.br,2024-09-20
7cfc3382-7359-4cdb-bc83-e8a725ce7847,Alícia Abreu,1943-12-13,346.594.592-39,82782-134,Gomes,MT,Brasil,M,0500 355 5621,34659459239@exemplo.com.br,2024-09-10
1cc877fc-cbcb-47ac-a001-2f46c873c5cf,Sara da Mota,1949-12-08,670.709.441-85,94786083,Cavalcante,BA,Brasil,F,+55 21 4556 0003,67070944185@exemplo.com.br,2024-05-17
3bede289-be74-40ce-a6ba-ad049dade305,Sra. Isabella Pinto,1937-04-01,941.371.171-71,68222-102,Silva da Prata,RJ,Brasil,F,51 9319 1288,94137117171@exemplo.com.br,2023-10-30
63ad0d1e-77ad-4a14-a87a-3e3a5ef312e1,Marcelo Novaes,1971-02-16,574.459.575-06,54491-726,Caldeira,RO,Brasil,F,(084) 7877-0185,57445957506@exemplo.com.br,2024-01-10
be21fe84-d68a-4b99-bb0b-2f91cc48dd9c,José Fonseca,1954-10-11,010.108.658-56,85371-379,da Cruz,RN,Brasil,F,+55 31 8503-6433,01010865856@exemplo.com.br,2024-06-04
74c85d08-7602-4312-93b5-af26f6a1ac6c,Davi Luiz da Mota,1977-12-08,957.008.863-01,76174499,Ribeiro das Flores,GO,Brasil,F,+55 31 4175 5191,95700886301@exemplo.com.br,2024-03-18
f11650b1-6b35-4aa2-a590-566e83c9e7b7,Giovanna Sousa,1960-06-05,608.247.951-08,05503634,Nascimento,PI,Brasil,M,0800 722 8515,60824795108@exemplo.com.br,2023-09-16
7f5da629-eff2-4f92-bd2e-7602e58da921,Laura Guerra,1952-05-26,050.646.826-84,29787014,Carvalho dos Dourados,PA,Brasil,M,+55 (031) 1736 6060,05064682684@exemplo.com.br,2023-11-27
4d99033a-3836-4bb7-a845-0fe7349ac0e8,Nathan Sales,1977-10-14,572.888.711-94,43270-021,Freitas,PR,Brasil,M,+55 (021) 0407-3683,57288871194@exemplo.com.br,2024-07-01
581a178f-f30e-4e18-89d3-66f54a09aebd,Sra. Letícia Nogueira,1936-10-22,623.894.426-45,62480-617,Cavalcanti das Flores,PE,Brasil,F,+55 (071) 8045-3925,62389442645@exemplo.com.br,2025-01-04
3e2ff080-abcc-4292-a088-2d84984674bf,Lucas Rocha,2001-07-21,101.389.771-53,28034-451,Santos,TO,Brasil,F,+55 (081) 0321-4146,10138977153@exemplo.com.br,2025-06-14
dbd37874-6838-49ed-9b9b-b606bf2a5af2,Srta. Sofia Nascimento,1984-07-17,863.369.538-64,15393-926,Almeida das Pedras,PR,Brasil,M,+55 41 3366 4735,86336953864@exemplo.com.br,2023-09-18
2ae1d958-0b8e-4af7-b2a7-f76a4ecbff29,Diogo Leão,1995-04-30,476.410.351-94,35058491,Ferreira,ES,Brasil,M,+55 (011) 3201 2691,47641035194@exemplo.com.br,2023-10-31
77e5ed53-61b4-49aa-b6f1-35b4fc1c1638,Raquel Rocha,1938-12-25,283.622.100-34,55952012,Casa Grande,SE,Brasil,M,0900 479 1356,28362210034@exemplo.com.br,2024-11-11
9047fc63-35b6-43ee-9018-d846f6970a0b,João Miguel Montenegro,1967-08-01,885.276.348-89,15278402,Sá,TO,Brasil,M,+55 21 3030 4462,88527634889@exemplo.com.br,2023-12-29
0eaa88b0-1a2c-4c51-a6cc-f38830ed9868,Pedro Lucas Gonçalves,1999-01-10,115.117.902-01,79849-288,Borges do Campo,DF,Brasil,F,(041) 5550-3929,11511790201@exemplo.com.br,2024-10-06
3f814723-0f40-499e-8fc4-6235cc630255,Luiz Miguel Sales,1970-04-17,774.195.163-04,20286-871,Ribeiro da Prata,SC,Brasil,M,+55 71 1246-8939,77419516304@exemplo.com.br,2024-01-27
af47bf81-9b20-441f-9b0f-c8d0176201ae,Laura Azevedo,1957-06-19,569.338.333-93,90361036,Silva,ES,Brasil,F,+55 31 6395-4161,56933833393@exemplo.com.br,2025-06-24
bc9e9e1c-ab86-4574-a624-4a13d81375b4,Luiz Henrique da Mata,1943-03-28,224.013.574-43,81159-039,Pacheco,CE,Brasil,M,+55 (061) 9563 4658,22401357443@exemplo.com.br,2025-03-30
330e8323-3d74-4623-9e5f-2e06f5329dab,Bryan Cirino,1984-04-04,081.866.107-13,39320-319,Oliveira Alegre,TO,Brasil,F,0300 118 4431,08186610713@exemplo.com.br,2024-06-03
472894ad-5596-450f-9a64-db5445e7c10a,Arthur Viana,1970-08-15,103.073.434-92,93946-889,Pires,RJ,Brasil,F,(081) 6890-9479,10307343492@exemplo.com.br,2024-07-04
2da4a942-2467-4f34-8b22-eb6b5801fb2c,Luiz Felipe Costa,1998-12-07,190.675.989-72,23121302,Almeida,RR,Brasil,M,+55 84 5421 4074,19067598972@exemplo.com.br,2023-11-27
4adf7eca-1c55-4a91-9c24-3f104e7f6556,Pedro Miguel Abreu,1997-04-13,053.291.435-29,16845-816,Aparecida da Prata,AL,Brasil,M,+55 84 5343-3533,05329143529@exemplo.com.br,2025-03-19
524737f9-96b2-4582-b8d0-072405de36d4,José Miguel Sales,1977-05-28,363.318.827-36,29472979,Novais,MS,Brasil,F,(051) 0954 0114,36331882736@exemplo.com.br,2024-03-17
e0872260-7543-45c1-9cc1-397ee8a8415c,Luigi Pacheco,1937-05-05,927.168.934-57,48199-658,Garcia,BA,Brasil,M,+55 (084) 4600 0879,92716893457@exemplo.com.br,2024-08-11
e18849d2-07fd-4657-9128-6e728e46d2c9,Dra. Yasmin da Cunha,1990-05-09,209.162.992-39,62469169,Leão de Porto,RO,Brasil,M,(061) 1278 7131,20916299239@exemplo.com.br,2024-12-31
4c36a02e-e94b-40c0-bb20-edbb08ebb851,Eloah Pereira,1946-06-17,840.894.437-70,29320-008,Borges da Prata,AP,Brasil,M,+55 (041) 8307-9770,84089443770@exemplo.com.br,2023-11-29
928b9466-3ea6-4c9f-9002-9eb0a73434a7,Ravi Lucca Moura,1956-01-08,131.423.003-94,17710-918,Silva de Vargas,PE,Brasil,M,+55 (021) 4230 5427,13142300394@exemplo.com.br,2025-05-21
a28515d3-8107-4d4b-b964-b9b975973b41,Maysa Cirino,1967-01-28,601.866.661-89,14331680,Aragão,MS,Brasil,M,11 4849-7425,60186666189@exemplo.com.br,2024-08-13
c4052fc4-7b05-4bd2-86fd-4edfbc8519c1,Sra. Olivia da Cunha,1955-04-05,355.561.051-68,00664-771,Carvalho,RS,Brasil,M,84 6895-4879,35556105168@exemplo.com.br,2025-01-04
693b2fb5-46c6-4608-83c1-c27b85b66be6,Rael Câmara,1939-07-06,586.427.225-94,67543-443,Sampaio,MG,Brasil,F,71 5491 3789,58642722594@exemplo.com.br,2025-04-09
a03d6842-be26-41a0-b665-6ee62deace5c,Lucas Gabriel Cardoso,1970-05-13,259.790.061-34,63981-965,Vargas da Prata,PA,Brasil,F,0500-172-4318,25979006134@exemplo.com.br,2023-07-29
23ac53d5-c6ca-4251-bb3c-9b10a01b6592,Ana Liz Costela,2003-11-12,072.367.327-17,13621-985,Vieira do Oeste,PR,Brasil,F,+55 51 3954 7211,07236732717@exemplo.com.br,2024-08-07
b3456e80-0eca-4be9-a132-4cc58791acea,Marcos Vinicius da Mota,1946-10-16,207.792.171-10,49430-658,Cavalcanti,PI,Brasil,M,0500-227-5854,20779217110@exemplo.com.br,2025-04-16
d289a25c-1198-47f1-b0af-663096626240,Theo Sales,1936-11-18,732.126.634-29,05463120,Aparecida Verde,AL,Brasil,F,0800 025 8199,73212663429@exemplo.com.br,2023-08-15
a32eac4f-16d1-4b15-b4c2-819886e93a48,Laura Marques,2004-04-20,086.588.238-49,02718-478,Sá do Campo,MG,Brasil,M,+55 41 4394-8329,08658823849@exemplo.com.br,2024-06-17
81214c22-83a4-4ee4-8b68-5f8fce8007d2,Giovanna Marques,1976-03-23,922.338.092-71,55249-069,Pereira,PI,Brasil,M,51 4475 3813,92233809271@exemplo.com.br,2024-12-22
5fb1006d-bd4a-4617-901b-f84bbb5a8b7a,Valentina Leão,1961-03-10,165.488.768-90,08299608,Lima,TO,Brasil,F,31 6123 0425,16548876890@exemplo.com.br,2025-03-14
201ec942-42b3-4daf-9a48-8f944b6091ef,Larissa Sá,1958-01-22,283.207.107-22,67504759,Silva de Albuquerque,RO,Brasil,M,(061) 5779-5424,28320710722@exemplo.com.br,2025-06-20
41613c1c-d9a9-4f81-8eed-4223933ec898,Guilherme Cirino,1965-11-25,070.267.418-28,31217-115,da Luz dos Dourados,ES,Brasil,F,41 9345-9600,07026741828@exemplo.com.br,2024-11-18
08f553a8-38ca-4e59-8481-73b63f3204ff,Pedro Henrique Siqueira,1990-05-12,048.983.387-82,72769-772,Fogaça dos Dourados,PB,Brasil,F,(031) 6483 7727,04898338782@exemplo.com.br,2024-04-26
c09e0231-ef2f-445a-97c5-a56e39bad89b,Alexia Lima,1941-08-14,103.669.562-41,57514-491,da Rocha,ES,Brasil,F,+55 11 7662-9969,10366956241@exemplo.com.br,2024-09-11
20c47c47-c095-4acb-b3c4-dbc1dc3376d1,Antônio Martins,1991-04-23,346.565.991-24,42519-570,Pacheco da Prata,AL,Brasil,F,+55 31 7424 9111,34656599124@exemplo.com.br,2023-10-28
d071de34-2c5b-43bf-886e-3a00853db867,Liz Monteiro,1980-07-30,773.412.049-69,94416-988,Rocha,MG,Brasil,F,81 2925-7804,77341204969@exemplo.com.br,2024-04-20
07f18f86-1984-4c62-8029-ac5ca127ad1f,Ana Luiza Brito,1953-03-18,989.269.032-81,03729617,Rios Paulista,MS,Brasil,F,0800 942 5898,98926903281@exemplo.com.br,2023-11-19
f1c7469d-d788-4536-9bec-550634362552,Samuel da Conceição,1952-06-10,868.502.179-58,11971-303,Nascimento Verde,PR,Brasil,M,61 2832-4105,86850217958@exemplo.com.br,2024-07-31
387867f0-e74a-4642-a71b-43ce605aa1ca,Dra. Jade Mendes,1992-09-24,704.753.634-11,11112505,Campos do Norte,SE,Brasil,M,+55 11 2315 0806,70475363411@exemplo.com.br,2024-04-27
188e45b4-664b-4eff-aa8f-586be1660a28,Leandro Gomes,1967-07-18,669.261.431-08,86207892,Rezende de Sousa,RN,Brasil,F,+55 41 4167-3488,66926143108@exemplo.com.br,2023-10-28
59b3e8da-523c-4bad-98b0-f2dce940c84d,Samuel Jesus,1994-10-10,921.274.659-86,76078-323,Pastor,ES,Brasil,M,0300-512-5771,92127465986@exemplo.com.br,2025-06-01
2eaef3a3-7322-4dc1-8862-9bc400bbdb25,Francisco Peixoto,1966-09-28,761.492.410-90,86360336,Gonçalves,RN,Brasil,M,11 3437 8860,76149241090@exemplo.com.br,2023-12-24
d96f66a9-2f6a-45cd-a6a8-5d108313b467,Luiz Felipe Carvalho,1968-12-08,312.048.567-07,18075-993,Montenegro,AP,Brasil,M,+55 41 8767 7666,31204856707@exemplo.com.br,2025-04-07
f8e2ff09-cbe5-4b74-b4b9-26b2ccf43aac,Ian Moura,1982-07-17,694.050.423-32,24594132,Sampaio,RO,Brasil,F,+55 51 9755 4438,69405042332@exemplo.com.br,2024-03-30
79fbe8c4-d4d5-4216-bd1e-ad00857899a0,Eloah Pinto,1960-10-03,638.822.767-73,37720088,Barbosa de Cassiano,PB,Brasil,M,(041) 1962-9113,63882276773@exemplo.com.br,2023-09-12
d79dc640-dc9f-42b3-b5e2-c031f5bce307,Luna Sousa,2005-08-26,807.462.225-90,83416-851,Fonseca Paulista,CE,Brasil,M,+55 (081) 7135-4197,80746222590@exemplo.com.br,2024-01-18
725e6d0e-68b7-4fee-88bf-ae4f4fe304a1,Felipe Câmara,1989-01-12,564.848.704-98,68197731,Freitas,PB,Brasil,F,+55 (031) 5688 5381,56484870498@exemplo.com.br,2024-07-12
f3aa2897-f613-4cd8-9e73-59d7a94a8228,Sra. Liz Montenegro,1960-02-28,976.466.840-18,72652490,Lima,PE,Brasil,M,31 3599-3870,97646684018@exemplo.com.br,2025-04-05
53bbee60-4fa7-44d5-be28-d56097201ad6,Sr. Felipe Cirino,1972-01-04,274.348.933-23,19615129,Casa Grande da Mata,SP,Brasil,M,(071) 6740-4613,27434893323@exemplo.com.br,2023-12-25
0a029279-10b9-4c7d-87b1-79ea5ec0d81c,Pedro Miguel Almeida,1999-04-30,540.674.097-35,30333584,Martins dos Dourados,RJ,Brasil,M,(011) 5942-1940,54067409735@exemplo.com.br,2023-12-06
942a2c51-91a6-426a-9656-f75a0df7ccc4,Bruno Vargas,1950-10-19,405.316.991-58,16339-583,Nascimento da Prata,PR,Brasil,M,+55 61 1923 3565,40531699158@exemplo.com.br,2025-05-02
20c01cdd-d0b8-405b-83e8-455336c1c193,Evelyn Ramos,1995-10-04,459.423.028-11,35285-293,da Conceição,SC,Brasil,M,+55 (031) 7525 4568,45942302811@exemplo.com.br,2024-10-10
85d92bcb-b2bf-491e-8672-12516d0d3956,Ravi Gomes,1974-03-25,982.522.405-51,77323843,da Mota das Pedras,TO,Brasil,M,+55 31 5129-7154,98252240551@exemplo.com.br,2025-02-02
1d21aaf5-e41b-43fb-b67b-da14313f36aa,Luiz Felipe Rocha,1939-12-26,167.947.778-00,53466312,Pastor de Goiás,PA,Brasil,M,+55 (021) 1647 1276,16794777800@exemplo.com.br,2024-03-29
79eca908-3590-4d79-a025-c645b7d21d40,Erick Lopes,1944-10-31,232.231.395-05,01215-627,Carvalho,RJ,Brasil,F,61 5036 7234,23223139505@exemplo.com.br,2024-11-09
6031d4e6-c2da-4f8d-9095-f10ba54ec515,Sr. Pietro Teixeira,1953-10-15,304.237.110-75,86065846,Porto,PI,Brasil,M,81 5124 6956,30423711075@exemplo.com.br,2024-01-24
b6e9804c-a5cd-42d0-bcd9-436902347511,Valentina Porto,1957-10-11,870.467.989-26,41118572,Caldeira,MA,Brasil,M,+55 21 9629-3582,87046798926@exemplo.com.br,2023-08-15
379f764b-1598-4243-9638-09b7ba416546,Arthur Miguel das Neves,1962-03-05,522.643.150-66,29123-437,Rodrigues das Pedras,SP,Brasil,M,+55 21 1962 2621,52264315066@exemplo.com.br,2025-03-30
b727e5d4-dbf1-4337-b2e9-7c5c2c3fcaec,Dr. Bernardo Costa,1966-07-19,232.624.800-38,88907-756,Costa das Pedras,RN,Brasil,M,51 2326 5304,23262480038@exemplo.com.br,2024-06-20
5600e68a-6170-4b48-9ec0-1dcb9b2d4dd3,Caleb da Costa,1976-11-12,561.996.776-84,28196-966,Barros,RN,Brasil,F,+55 (084) 5652-2578,56199677684@exemplo.com.br,2024-03-31
67f6cc75-c437-478e-a93f-5892bf47aad2,Caleb Rocha,1970-12-22,751.915.561-82,55263737,Albuquerque,AC,Brasil,F,21 8418-3337,75191556182@exemplo.com.br,2024-11-03
187bceea-8d8a-43c0-ac84-f4344593a1c7,Sr. Yago Macedo,1946-01-31,218.210.064-73,40821-423,Cirino,MS,Brasil,F,51 0232 6390,21821006473@exemplo.com.br,2023-07-24
7cb5053a-fa51-4077-a298-302abe9335ce,João da Rosa,1983-03-22,048.245.013-75,34586599,Silva,RJ,Brasil,M,(081) 5436 4097,04824501375@exemplo.com.br,2023-11-11
5d798312-a2d9-423b-af11-866c98a5956a,Alice Santos,1961-07-04,298.480.510-70,09029252,Silveira Paulista,RR,Brasil,F,21 5756 6503,29848051070@exemplo.com.br,2024-11-25
765ec979-1164-4a6c-9fae-b43e4fb2ce97,Maria Cecília Alves,2007-05-16,899.521.345-84,02179-650,Duarte de Guerra,MG,Brasil,M,61 2096-7419,89952134584@exemplo.com.br,2025-03-18
273b731b-cbee-403f-aac5-4bbdc3b715fc,Maria Helena da Rosa,2007-05-18,547.715.054-71,56334997,Montenegro,MA,Brasil,F,81 9667 4852,54771505471@exemplo.com.br,2024-04-14
33aac671-6fcb-44fc-a120-0350c4b5531d,Cauê Vasconcelos,1940-07-16,428.253.451-76,92839-705,Nunes,BA,Brasil,F,(041) 7419-7792,42825345176@exemplo.com.br,2024-07-31
5c0ae2bb-b1f3-4741-b7a2-7215ee4d1acd,Vitor Hugo Brito,1978-07-05,945.473.525-76,63233-698,Duarte,MT,Brasil,M,+55 (084) 7533-6209,94547352576@exemplo.com.br,2024-01-18
61a58052-74c9-4bf8-9387-74cc29b202cf,Sra. Maria Flor Moraes,2002-02-27,820.390.243-81,87131-717,Costa,SP,Brasil,F,+55 (081) 3425 8931,82039024381@exemplo.com.br,2024-02-12
28265af5-6adc-48d1-a035-e7fb88821b5c,Ian Nascimento,1983-11-04,716.414.710-51,03659232,Pinto de Dias,ES,Brasil,F,+55 61 9252 2619,71641471051@exemplo.com.br,2024-03-14
e4dfedbb-2edc-4720-af76-a648b3bdf117,Cecilia Rodrigues,2001-05-05,963.875.099-82,09188-031,Freitas Grande,BA,Brasil,F,(041) 6141-3480,96387509982@exemplo.com.br,2025-05-12
bc6b178d-9393-4665-8146-ee9da7ee3e50,Isabela da Mota,1972-12-31,780.926.878-45,71647702,da Cruz do Norte,AC,Brasil,M,31 0457-8488,78092687845@exemplo.com.br,2023-08-29
a8dffcf9-2440-4312-90db-337dcd1f9d61,Helena Nascimento,1939-12-11,360.914.478-49,98428587,Cavalcante da Prata,AL,Brasil,M,(084) 2042 8295,36091447849@exemplo.com.br,2024-09-11
8a74b830-a7c0-4168-af5c-d148af04da30,Eduardo Borges,1973-03-09,361.931.719-05,36411-958,Borges,PA,Brasil,F,+55 (011) 3208 4520,36193171905@exemplo.com.br,2024-08-15
b3e727f6-f97f-4f14-9122-e90d0e3d823c,Davi Lucas Pastor,1942-03-28,689.072.770-32,49085-711,Freitas,PE,Brasil,M,+55 (081) 1402 9010,68907277032@exemplo.com.br,2024-04-14
52db1fdf-91f0-4f96-8295-a616b870f375,Henry Moreira,1935-03-08,503.191.154-89,60935404,Cardoso,MA,Brasil,M,31 6891 2723,50319115489@exemplo.com.br,2025-05-08
0e670084-f219-4eba-8224-612e7b4cf0b4,Maitê Montenegro,1945-09-04,582.874.836-66,68199-289,Siqueira,PA,Brasil,M,(031) 7532 2360,58287483666@exemplo.com.br,2024-10-11
4bffeb54-13cb-4648-85e8-a5acabcfd330,Renan Gonçalves,1992-08-27,573.299.164-55,19993-576,Sá,RR,Brasil,F,41 6445-2709,57329916455@exemplo.com.br,2025-03-23
7232d886-156a-4cc2-a04f-e8cf790bd3fd,Stephany Vargas,1986-01-16,197.828.393-90,73077441,Câmara de Aragão,AP,Brasil,M,(051) 6589-5817,19782839390@exemplo.com.br,2024-02-25
dfc9be97-0afd-4e9b-8038-b4bb793eda11,Luiza Alves,1990-05-05,442.732.145-55,90488146,Costela,RS,Brasil,F,+55 (011) 7244 5590,44273214555@exemplo.com.br,2024-10-16
